scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence,z_redistributed
149,cloud000149.pcd,9.408328897944626,-2.4052244260636457,0.0,-0.6128778910910787,-35.11531651639733,0.2707148063813488,True
150,cloud000150.pcd,9.481559749925998,-2.4634415864620234,0.0,-0.61289327208549,-35.11619778246181,0.27138343077567484,True
151,cloud000151.pcd,9.593069828101283,-2.5557147402693543,0.0,-0.6172057789906653,-35.363286227249375,0.27162414025241827,True
152,cloud000152.pcd,9.739147886724535,-2.652393431998214,0.0,-0.6085031036180403,-34.86465965792552,0.27215847035485297,True
153,cloud000153.pcd,9.900097904386088,-2.7544872416835813,0.0,-0.6109085317544783,-35.00248053806544,0.27238187575475237,True
154,cloud000154.pcd,10.033621582367473,-2.861050125538106,0.0,-0.612218001467838,-35.077507626041154,0.27203164280928666,True
155,cloud000155.pcd,10.131711439814941,-2.954633815918778,0.0,-0.6113678045359382,-35.028794930088324,0.2719614940507004,True
156,cloud000156.pcd,10.25648461077838,-3.0578313826623593,0.0,-0.6109092452963917,-35.00252142100558,0.2720601841521986,True
157,cloud000157.pcd,10.399615084808316,-3.156285305660629,0.0,-0.6098613301630009,-34.9424803065744,0.27226228842269473,True
158,cloud000158.pcd,10.51533215829453,-3.233668370927372,0.0,-0.6139594835446726,-35.17728719914145,0.27237630603028967,True
159,cloud000159.pcd,10.65227182577759,-3.3423118166410357,0.0,-0.6155646256860513,-35.269255069361044,0.2720710348616497,True
160,cloud000160.pcd,10.743582060923812,-3.433360898476772,0.0,-0.6120784154279397,-35.06950993507604,0.2720355601423667,True
161,cloud000161.pcd,10.87141349794887,-3.5238549322491246,0.0,-0.6122990394680534,-35.08215076143368,0.2723953594514613,True
162,cloud000162.pcd,10.983460631898485,-3.617675800640295,0.0,-0.6095765964070418,-34.92616626407303,0.27241123458596944,True
163,cloud000163.pcd,11.102536458702446,-3.708615367896155,0.0,-0.6124973599857794,-35.09351369009023,0.27210077734577404,True
164,cloud000164.pcd,11.185080213299601,-3.7701258257600476,0.0,-0.6062899194132766,-34.737853543707544,0.2721429904284303,True
165,cloud000165.pcd,11.306848625361642,-3.8644460084105643,0.0,-0.6027844745493535,-34.53700634768894,0.27205607983043,True
166,cloud000166.pcd,11.433890959571603,-3.9570034076182403,0.0,-0.601947182636051,-34.48903305483627,0.27225636145180865,True
167,cloud000167.pcd,11.566135803890523,-4.0345937355867845,0.0,-0.6023780565590906,-34.51372031212869,0.2724760456658547,True
168,cloud000168.pcd,11.683885057423359,-4.131566824153002,0.0,-0.6010251749169409,-34.43620590385278,0.2722915823013538,True
169,cloud000169.pcd,11.79629247149208,-4.212802954043528,0.0,-0.6016208533466444,-34.47033576382177,0.27189595754675694,True
170,cloud000170.pcd,11.929358064339933,-4.320778800522836,0.0,-0.6020061629338135,-34.49241237697249,0.2722265499213698,True
171,cloud000171.pcd,12.05424902840333,-4.408496776270706,0.0,-0.599535445527952,-34.35085069724712,0.2717899721215517,True
172,cloud000172.pcd,12.181096121496317,-4.490234931758116,0.0,-0.6008241005415741,-34.42468519077603,0.27179849867225264,True
173,cloud000173.pcd,12.270449918748039,-4.57374027497697,0.0,-0.5955143458905351,-34.120458659021544,0.2723134280539405,True
